result,table,_time,location,ac_gree_state,ac_panasonic_state,ac_power,ac_temp_setpoint,battery_soc,cloud_cover,forecast_max_temp_3d,gree_connect_failures,gree_fan_speed,gree_power,gree_stale,gree_stale_seconds,gree_state_fresh,gree_temp_actual,gree_temp_target,is_clipping,load_kw,outside_temp_c,predicted_soc_at_1700,pv_yield_kw,solar_health_score,theoretical_pv_potential
_result,0,2026-03-16 13:06:45+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.501,21.03,85.83476,0.423,0.10742857142857143,3.9375
_result,0,2026-03-16 13:07:46+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.489,21.03,85.87431555555555,0.404,0.10260317460317461,3.9375
_result,0,2026-03-16 13:08:46+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.508,21.03,85.91382222222222,0.435,0.11047619047619048,3.9375
_result,0,2026-03-16 13:13:48+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.413,21.03,87.76071777777778,0.329,0.08355555555555556,3.9375
_result,0,2026-03-16 13:15:05+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.413,21.03,87.6625,0.325,0.08253968253968254,3.9375
_result,0,2026-03-16 13:20:10+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.411,21.03,87.6448,0.318,0.08076190476190476,3.9375
_result,0,2026-03-16 13:25:13+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.363,24.48,88.87828888888889,0.272,0.0358720738542697,7.5825000000000005
_result,0,2026-03-16 13:30:14+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.363,21.03,89.19706666666667,0.278,0.07060317460317461,3.9375
_result,0,2026-03-16 13:51:06+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.363,21.03,89.67558,0.279,0.07085714285714287,3.9375
_result,0,2026-03-16 13:56:07+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.378,21.03,89.30790222222222,0.289,0.07339682539682539,3.9375
_result,0,2026-03-16 14:01:09+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.969,21.03,77.89468222222223,0.893,0.2267936507936508,3.9375
_result,0,2026-03-16 14:06:10+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.347,21.03,90.37780000000001,0.265,0.04206349206349207,6.3
_result,0,2026-03-16 14:11:12+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.477,21.03,87.51730444444445,0.383,0.060793650793650796,6.3
_result,0,2026-03-16 14:16:18+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.268,24.45,91.87278222222223,0.178,0.024799721351445488,7.1775
_result,0,2026-03-16 14:21:20+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.268,21.03,91.45444,0.162,0.025714285714285717,6.3
_result,0,2026-03-16 14:26:22+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.262,21.03,91.97529777777778,0.166,0.02634920634920635,6.3
_result,0,2026-03-16 14:31:23+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.262,21.03,91.90902,0.161,0.025555555555555557,6.3
_result,0,2026-03-16 14:36:25+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.356,21.03,90.69573333333334,0.27,0.042857142857142864,6.3
_result,0,2026-03-16 14:41:26+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.454,21.03,89.10499555555555,0.372,0.05904761904761905,6.3
_result,0,2026-03-16 14:46:28+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.341,21.03,91.21005333333333,0.256,0.040634920634920635,6.3
_result,0,2026-03-16 14:51:29+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.34,21.03,91.06345333333333,0.246,0.039047619047619046,6.3
_result,0,2026-03-16 14:56:31+05:00,home,{},{},1,16,100.0,38,27.8,,,,,,,,,1.0,0.338,21.03,91.34945777777777,0.249,0.039523809523809524,6.3
_result,0,2026-03-16 17:23:31+05:00,home,{},{},1,16,99.0,27,27.8,,,,,,,,,1.0,0.324,22.57,94.86962222222222,0.26,0.029328821206993795,8.865
_result,0,2026-03-16 17:28:33+05:00,home,{},{},1,16,99.0,27,28.19,,,,,,,,,1.0,0.342,21.03,94.11336888888889,0.247,0.027862380146644106,8.865
_result,0,2026-03-16 17:30:07+05:00,home,{},{},1,16,99.0,27,28.19,,,,,,,,,1.0,0.341,21.03,93.6975,0.225,0.025380710659898477,8.865
_result,0,2026-03-16 17:35:09+05:00,home,{},{},1,16,99.0,27,28.19,,,,,,,,,1.0,0.326,21.03,93.24861666666666,0.179,0.02541711040113596,7.0424999999999995
_result,0,2026-03-16 17:35:15+05:00,home,{},{},1,16,99.0,27,28.19,,,,,,,,,1.0,0.328,21.03,93.03926666666666,0.172,0.024423145189918352,7.0424999999999995
_result,0,2026-03-16 17:38:10+05:00,home,{},{},1,16,99.0,27,28.19,,,,,,,,,1.0,0.327,21.03,92.64708222222222,0.149,0.021157259495917645,7.0424999999999995
_result,0,2026-03-16 17:43:12+05:00,home,{},{},1,16,99.0,27,28.19,,,,,,,,,1.0,0.348,21.03,91.08468555555555,0.097,0.01377351792687256,7.0424999999999995
_result,0,2026-03-16 17:48:13+05:00,home,{},{},1,16,99.0,27,28.19,,,,,,,,,1.0,0.353,21.03,89.79052,0.033,0.004685835995740149,7.0424999999999995
_result,0,2026-03-16 17:53:15+05:00,home,{},{},1,26,98.0,27,28.19,,,,,,,,,0.0,0.353,21.03,88.31211111111111,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 17:58:17+05:00,home,{},{},1,26,98.0,27,28.19,,,,,,,,,0.0,0.347,21.03,88.66955555555556,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:03:20+05:00,home,{},{},1,26,98.0,27,28.19,,,,,,,,,0.0,0.343,20.69,88.96766666666667,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:08:24+05:00,home,{},{},1,26,98.0,27,28.19,,,,,,,,,0.0,0.375,20.69,88.33333333333333,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:13:25+05:00,home,{},{},1,26,97.0,27,28.19,,,,,,,,,0.0,0.866,21.03,75.15755555555555,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:15:04+05:00,home,{},{},1,26,97.0,27,28.19,,,,,,,,,0.0,0.829,21.03,76.275,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:15:26+05:00,home,{},{},1,26,97.0,27,28.19,,,,,,,,,0.0,0.82,21.03,76.5,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:16:42+05:00,home,"{""current_temp"": 25.0, ""fan_speed"": ""auto"", ""power"": true, ""target_temp"": 25.0}",{},1,26,97.0,27,28.19,,,,,,,,,0.0,0.816,21.03,76.69066666666667,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:19:21+05:00,home,"{""current_temp"": 25.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 25.0}",{},1,26,97.0,27,28.19,,,,,,,,,0.0,0.446,21.03,86.04822222222222,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:24:22+05:00,home,"{""current_temp"": 25.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 25.0}",{},1,26,96.0,27,28.19,,,,,,,,,0.0,0.431,21.03,85.656,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:29:28+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": true, ""target_temp"": 30.0}",{},1,26,96.0,27,28.19,,,,,,,,,0.0,0.542,21.03,83.2931111111111,0.0,0.0,7.0424999999999995
_result,0,2026-03-16 18:34:29+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": true, ""target_temp"": 30.0}",{},1,26,96.0,21,28.19,,,,,,,,,0.0,0.537,21.03,83.70866666666666,0.0,0.0,7.852500000000001
_result,0,2026-03-16 18:39:30+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,95.0,21,28.19,,,,,,,,,0.0,0.513,21.03,83.543,0.0,0.0,7.852500000000001
_result,0,2026-03-16 18:44:37+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,95.0,21,28.19,,,,,,,,,0.0,0.506,20.03,83.98044444444444,0.0,0.0,7.852500000000001
_result,0,2026-03-16 18:47:42+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,95.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.502,20.03,84.23488888888889,0.0,0.0,7.852500000000001
_result,0,2026-03-16 18:47:52+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,95.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.507,20.03,84.12766666666667,0.0,0.0,7.852500000000001
_result,0,2026-03-16 18:52:54+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,94.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.42,20.03,85.22666666666667,0.0,0.0,7.852500000000001
_result,0,2026-03-16 18:58:07+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,94.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.423,20.03,85.446,0.0,0.0,7.852500000000001
_result,0,2026-03-16 19:03:10+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,94.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.425,20.03,85.64166666666667,0.0,0.0,7.852500000000001
_result,0,2026-03-16 19:03:30+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,94.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.442,20.03,85.30733333333333,0.0,0.0,7.852500000000001
_result,0,2026-03-16 19:08:31+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,94.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.434,19.03,85.70577777777777,0.0,0.0,6.3
_result,0,2026-03-16 19:13:33+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,93.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.386,19.03,85.83755555555555,0.0,0.0,6.3
_result,0,2026-03-16 19:18:34+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,93.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.392,19.03,85.944,0.0,0.0,6.3
_result,0,2026-03-16 19:23:43+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,93.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.475,18.75,84.71388888888889,0.0,0.0,7.852500000000001
_result,0,2026-03-16 19:28:47+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,92.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.48,18.75,83.89333333333333,0.0,0.0,7.852500000000001
_result,0,2026-03-16 19:33:49+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,92.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.481,19.02,84.14366666666668,0.0,0.0,6.3
_result,0,2026-03-16 19:38:50+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,92.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.57,19.02,83.00666666666666,0.0,0.0,6.3
_result,0,2026-03-16 19:49:07+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,91.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.559,19.03,82.86344444444444,0.0,0.0,6.3
_result,0,2026-03-16 19:54:11+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,91.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.479,19.03,84.294,0.0,0.0,6.3
_result,0,2026-03-16 19:59:20+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,90.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.468,19.03,83.708,0.0,0.0,6.3
_result,0,2026-03-16 20:04:22+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,90.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.457,19.03,84.10977777777778,0.0,0.0,6.3
_result,0,2026-03-16 20:09:24+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,90.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.464,18.07,84.27733333333333,0.0,0.0,8.19
_result,0,2026-03-16 20:14:27+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,89.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.542,18.07,82.61644444444444,0.0,0.0,8.19
_result,0,2026-03-16 20:19:30+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,89.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.527,18.07,83.08588888888889,0.0,0.0,8.19
_result,0,2026-03-16 20:24:33+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,89.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.535,18.07,83.29333333333334,0.0,0.0,8.19
_result,0,2026-03-16 20:29:36+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,88.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.643,18.07,81.49855555555555,0.0,0.0,8.19
_result,0,2026-03-16 20:34:42+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,88.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.642,18.03,81.86533333333333,0.0,0.0,6.3
_result,0,2026-03-16 20:39:44+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,87.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.637,17.54,81.267,0.0,0.0,8.325000000000001
_result,0,2026-03-16 20:44:50+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,87.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.527,18.03,82.54977777777778,0.0,0.0,6.3
_result,0,2026-03-16 20:49:52+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,87.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.48,18.03,83.21333333333334,0.0,0.0,6.3
_result,0,2026-03-16 20:54:57+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,86.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.481,17.54,82.47266666666667,0.0,0.0,8.325000000000001
_result,0,2026-03-16 21:00:00+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,86.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.488,17.54,82.74666666666667,0.0,0.0,8.325000000000001
_result,0,2026-03-16 21:05:05+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,86.0,21,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.513,17.54,82.865,0.0,0.0,8.325000000000001
_result,0,2026-03-16 21:10:06+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,86.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.395,17.03,83.80555555555556,0.0,0.0,6.3
_result,0,2026-03-16 21:15:18+05:00,home,{},{},1,26,85.0,40,28.19,,,,,,,,,0.0,0.516,17.03,82.42,0.0,0.0,6.3
_result,0,2026-03-16 21:20:24+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,85.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.433,17.03,83.07555555555555,0.0,0.0,6.3
_result,0,2026-03-16 21:25:26+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,85.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.32,17.03,83.75555555555556,0.0,0.0,6.3
_result,0,2026-03-16 21:30:33+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,84.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.318,17.03,82.94,0.0,0.0,6.3
_result,0,2026-03-16 21:35:37+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,84.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.324,17.03,83.1,0.0,0.0,6.3
_result,0,2026-03-16 21:40:39+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,84.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.325,17.03,83.27777777777779,0.0,0.0,6.3
_result,0,2026-03-16 21:45:56+05:00,home,{},{},1,26,84.0,40,28.19,,,,,,,,,0.0,0.32,17.03,83.46666666666667,0.0,0.0,6.3
_result,0,2026-03-16 21:50:57+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,83.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.325,17.03,82.63888888888889,0.0,0.0,6.3
_result,0,2026-03-16 21:55:59+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,83.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.323,17.03,82.82055555555556,0.0,0.0,6.3
_result,0,2026-03-16 22:01:00+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,83.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.313,17.03,83.0,0.0,0.0,6.3
_result,0,2026-03-16 22:06:08+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,83.0,20,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.366,17.03,83.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-16 22:11:10+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,83.0,20,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.278,17.03,83.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-16 22:16:12+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,82.0,20,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.274,16.95,82.0,0.0,0.0,7.11
_result,0,2026-03-16 22:21:15+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,82.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.272,16.95,82.0,0.0,0.0,7.11
_result,0,2026-03-16 22:26:17+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,82.0,20,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.271,17.03,82.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-16 22:31:19+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,82.0,20,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.271,17.03,82.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-16 22:36:28+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,82.0,40,28.19,,auto,0.0,,,,30.0,30.0,0.0,0.258,16.95,82.0,0.0,0.0,6.3
_result,0,2026-03-16 22:41:40+05:00,home,{},{},1,26,81.0,20,28.19,,,,,,,,,0.0,0.209,17.03,81.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-16 22:46:43+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,81.0,62,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.333,16.95,81.0,0.0,0.0,4.815
_result,0,2026-03-16 22:51:46+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,81.0,20,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.386,17.03,81.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-16 22:56:59+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},0,24,0.0,20,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.0,17.03,0.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-16 23:02:10+05:00,home,{},{},1,26,80.0,40,28.61,,,,,,,,,0.0,0.276,17.03,80.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-16 23:07:23+05:00,home,{},{},1,26,80.0,68,28.61,,,,,,,,,0.0,0.262,16.95,80.0,0.0,0.0,4.815
_result,0,2026-03-16 23:12:36+05:00,home,{},{},1,26,80.0,68,28.61,,,,,,,,,0.0,0.273,16.95,80.0,0.0,0.0,4.815
_result,0,2026-03-16 23:17:49+05:00,home,{},{},1,26,80.0,68,28.61,,,,,,,,,0.0,0.269,16.95,80.0,0.0,0.0,4.815
_result,0,2026-03-16 23:23:05+05:00,home,{},{},1,26,80.0,68,28.61,,,,,,,,,0.0,0.267,16.95,80.0,0.0,0.0,4.815
_result,0,2026-03-16 23:28:18+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,79.0,68,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.264,16.95,79.0,0.0,0.0,4.815
_result,0,2026-03-16 23:33:20+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,79.0,68,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.279,16.78,79.0,0.0,0.0,2.317500000000001
_result,0,2026-03-16 23:38:33+05:00,home,{},{},1,26,79.0,68,28.61,,,,,,,,,0.0,0.292,16.78,79.0,0.0,0.0,2.317500000000001
_result,0,2026-03-16 23:43:46+05:00,home,{},{},1,26,79.0,68,28.61,,,,,,,,,0.0,0.294,16.78,79.0,0.0,0.0,2.317500000000001
_result,0,2026-03-16 23:48:59+05:00,home,{},{},1,26,79.0,68,28.61,,,,,,,,,0.0,0.394,16.78,79.0,0.0,0.0,2.317500000000001
_result,0,2026-03-16 23:54:11+05:00,home,{},{},1,26,78.0,68,28.61,,,,,,,,,0.0,0.395,16.07,78.0,0.0,0.0,2.317500000000001
_result,0,2026-03-16 23:59:14+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,78.0,68,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.446,16.03,78.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:04:15+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,78.0,40,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.44,16.03,78.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:09:17+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,77.0,40,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.439,16.03,77.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:14:19+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,77.0,40,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.43,16.03,77.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:19:20+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,77.0,40,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.43,16.03,77.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:24:25+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,76.0,40,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.428,16.03,76.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:29:27+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,76.0,40,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.421,16.03,76.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:34:28+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,76.0,20,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.374,16.03,76.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:39:30+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,76.0,20,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.389,16.03,76.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:44:31+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,75.0,20,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.462,15.03,75.0,0.0,0.0,7.6499999999999995
_result,0,2026-03-17 00:49:33+05:00,home,"{""current_temp"": 30.0, ""fan_speed"": ""auto"", ""power"": false, ""target_temp"": 30.0}",{},1,26,75.0,20,28.61,,auto,0.0,,,,30.0,30.0,0.0,0.457,15.03,75.0,0.0,0.0,7.6499999999999995
